event_id,session_id,product_id,event_type,event_timestamp,price_at_event
58365,32894,,session_start,2024-06-11 21:26:00,
58366,32894,28,product_view,2024-06-11 21:26:20,74.91
58367,32895,,session_start,2024-06-24 18:36:00,
58368,32896,,session_start,2024-06-11 08:36:00,
58369,32896,32,product_view,2024-06-11 08:37:57,27.92
58370,32897,,session_start,2024-06-07 16:57:00,
58371,32898,,session_start,2024-06-25 15:31:00,
58372,32898,21,product_view,2024-06-25 15:31:40,31.85
58373,32898,21,add_to_cart,2024-06-25 15:34:32,31.85
58374,32898,21,checkout,2024-06-25 15:36:31,31.85
58375,32898,21,purchase,2024-06-25 15:38:35,31.85
58376,32899,,session_start,2024-06-04 19:36:00,
58377,32899,4,product_view,2024-06-04 19:36:23,51.97
58378,32900,,session_start,2024-06-06 15:02:00,
58379,32900,18,product_view,2024-06-06 15:02:55,21.27
58380,32901,,session_start,2024-06-04 18:17:00,
58381,32901,21,product_view,2024-06-04 18:18:49,29.24
58382,32902,,session_start,2024-06-07 08:58:00,
58383,32902,29,product_view,2024-06-07 08:58:19,35.96
58384,32903,,session_start,2024-06-21 16:00:00,
58385,32903,6,product_view,2024-06-21 16:00:13,73.77
58386,32904,,session_start,2024-06-06 12:03:00,
58387,32904,21,product_view,2024-06-06 12:04:51,34.07
58388,32905,,session_start,2024-06-24 22:35:00,
58389,32905,7,product_view,2024-06-24 22:36:05,99.23
58390,32906,,session_start,2024-06-23 13:24:00,
58391,32906,17,product_view,2024-06-23 13:24:40,67.18
58392,32907,,session_start,2024-06-27 21:57:00,
58393,32908,,session_start,2024-06-03 16:28:00,
58394,32908,23,product_view,2024-06-03 16:29:03,10.64
58395,32909,,session_start,2024-06-29 15:44:00,
58396,32909,23,product_view,2024-06-29 15:45:13,10.01
58397,32910,,session_start,2024-06-17 13:14:00,
58398,32910,10,product_view,2024-06-17 13:14:41,60.85
58399,32911,,session_start,2024-06-07 11:15:00,
58400,32911,16,product_view,2024-06-07 11:15:20,38.11
58401,32912,,session_start,2024-06-07 09:39:00,
58402,32913,,session_start,2024-06-18 06:40:00,
58403,32914,,session_start,2024-06-14 17:14:00,
58404,32915,,session_start,2024-06-09 20:54:00,
58405,32916,,session_start,2024-06-13 17:30:00,
58406,32916,2,product_view,2024-06-13 17:31:14,80.34
58407,32917,,session_start,2024-06-24 15:57:00,
58408,32917,36,product_view,2024-06-24 15:57:26,14.61
58409,32918,,session_start,2024-06-11 22:37:00,
58410,32918,35,product_view,2024-06-11 22:37:22,34.64
58411,32919,,session_start,2024-06-04 22:58:00,
58412,32919,8,product_view,2024-06-04 22:59:25,122.06
58413,32920,,session_start,2024-06-05 10:41:00,
58414,32920,34,product_view,2024-06-05 10:42:39,22.19
58415,32921,,session_start,2024-06-10 08:23:00,
58416,32921,18,product_view,2024-06-10 08:24:18,22.84
58417,32922,,session_start,2024-06-21 17:51:00,
58418,32922,19,product_view,2024-06-21 17:51:53,16.84
58419,32923,,session_start,2024-06-16 07:52:00,
58420,32924,,session_start,2024-06-05 10:19:00,
58421,32925,,session_start,2024-06-23 17:59:00,
58422,32925,5,product_view,2024-06-23 17:59:11,81.26
58423,32926,,session_start,2024-06-02 16:17:00,
58424,32926,31,product_view,2024-06-02 16:18:06,32.75
58425,32927,,session_start,2024-06-05 10:43:00,
58426,32927,15,product_view,2024-06-05 10:44:30,46.95
58427,32928,,session_start,2024-06-18 22:33:00,
58428,32928,28,product_view,2024-06-18 22:34:56,69.24
58429,32928,28,add_to_cart,2024-06-18 22:35:44,69.24
58430,32928,28,checkout,2024-06-18 22:39:02,69.24
58431,32928,28,purchase,2024-06-18 22:41:44,69.24
58432,32929,,session_start,2024-06-06 07:50:00,
58433,32929,36,product_view,2024-06-06 07:50:58,14.6
58434,32930,,session_start,2024-06-01 06:39:00,
58435,32930,31,product_view,2024-06-01 06:40:23,35.14
58436,32931,,session_start,2024-06-11 08:00:00,
58437,32932,,session_start,2024-06-20 23:21:00,
58438,32932,10,product_view,2024-06-20 23:21:38,60.75
58439,32933,,session_start,2024-06-26 11:32:00,
58440,32934,,session_start,2024-06-15 12:24:00,
58441,32935,,session_start,2024-06-12 14:22:00,
58442,32936,,session_start,2024-06-14 16:19:00,
58443,32936,7,product_view,2024-06-14 16:20:01,92.09
58444,32936,7,add_to_cart,2024-06-14 16:21:26,92.09
58445,32936,7,checkout,2024-06-14 16:25:18,92.09
58446,32936,7,purchase,2024-06-14 16:26:55,92.09
58447,32937,,session_start,2024-06-10 21:12:00,
58448,32938,,session_start,2024-06-12 17:21:00,
58449,32938,22,product_view,2024-06-12 17:21:27,17.44
58450,32939,,session_start,2024-06-30 11:19:00,
58451,32940,,session_start,2024-06-22 07:38:00,
58452,32940,4,product_view,2024-06-22 07:38:55,49.09
58453,32941,,session_start,2024-06-05 10:27:00,
58454,32941,3,product_view,2024-06-05 10:28:06,139.46
58455,32942,,session_start,2024-06-04 10:10:00,
58456,32942,29,product_view,2024-06-04 10:10:24,37.69
58457,32943,,session_start,2024-06-03 21:49:00,
58458,32943,6,product_view,2024-06-03 21:49:17,69.98
58459,32944,,session_start,2024-06-12 11:09:00,
58460,32944,24,product_view,2024-06-12 11:10:12,15.14
58461,32945,,session_start,2024-06-20 06:27:00,
58462,32946,,session_start,2024-06-09 17:42:00,
58463,32947,,session_start,2024-06-22 12:35:00,
58464,32948,,session_start,2024-06-13 14:06:00,
58465,32948,33,product_view,2024-06-13 14:06:49,52.65
58466,32949,,session_start,2024-06-15 10:20:00,
58467,32949,23,product_view,2024-06-15 10:21:33,9.02
58468,32950,,session_start,2024-06-20 12:18:00,
58469,32950,36,product_view,2024-06-20 12:19:43,15.86
58470,32951,,session_start,2024-06-21 22:57:00,
58471,32951,16,product_view,2024-06-21 22:58:07,37.71
58472,32952,,session_start,2024-06-21 19:31:00,
58473,32952,4,product_view,2024-06-21 19:32:16,50.22
58474,32953,,session_start,2024-06-02 18:25:00,
58475,32954,,session_start,2024-06-26 11:51:00,
58476,32954,23,product_view,2024-06-26 11:51:16,10.11
58477,32955,,session_start,2024-06-14 12:07:00,
58478,32955,20,product_view,2024-06-14 12:07:50,16.2
58479,32956,,session_start,2024-06-08 21:57:00,
58480,32956,36,product_view,2024-06-08 21:58:25,14.88
58481,32957,,session_start,2024-06-25 18:14:00,
58482,32958,,session_start,2024-06-10 10:09:00,
58483,32959,,session_start,2024-06-12 21:21:00,
58484,32959,34,product_view,2024-06-12 21:22:07,19.83
58485,32960,,session_start,2024-06-04 11:26:00,
58486,32961,,session_start,2024-06-06 14:00:00,
58487,32961,3,product_view,2024-06-06 14:00:19,157.76
58488,32962,,session_start,2024-06-02 12:18:00,
58489,32962,21,product_view,2024-06-02 12:19:57,29.34
58490,32963,,session_start,2024-06-11 18:52:00,
58491,32963,36,product_view,2024-06-11 18:53:55,16.77
58492,32964,,session_start,2024-06-13 21:41:00,
58493,32965,,session_start,2024-06-06 19:02:00,
58494,32965,12,product_view,2024-06-06 19:02:20,24.28
58495,32966,,session_start,2024-06-11 09:36:00,
58496,32966,20,product_view,2024-06-11 09:37:33,16.38
58497,32967,,session_start,2024-06-28 10:00:00,
58498,32967,4,product_view,2024-06-28 10:00:41,44.17
58499,32968,,session_start,2024-06-26 09:53:00,
58500,32968,33,product_view,2024-06-26 09:54:46,54.36
58501,32969,,session_start,2024-06-16 14:55:00,
58502,32969,31,product_view,2024-06-16 14:55:51,31.96
58503,32970,,session_start,2024-06-03 08:15:00,
58504,32970,26,product_view,2024-06-03 08:16:06,29.84
58505,32971,,session_start,2024-06-29 08:18:00,
58506,32972,,session_start,2024-06-29 16:06:00,
58507,32973,,session_start,2024-06-19 11:28:00,
58508,32973,11,product_view,2024-06-19 11:29:02,32.93
58509,32974,,session_start,2024-06-09 21:50:00,
58510,32974,26,product_view,2024-06-09 21:51:24,25.4
58511,32975,,session_start,2024-06-01 16:12:00,
58512,32975,12,product_view,2024-06-01 16:13:44,25.58
58513,32975,12,add_to_cart,2024-06-01 16:15:09,25.58
58514,32976,,session_start,2024-06-27 16:40:00,
58515,32976,12,product_view,2024-06-27 16:41:35,23.19
58516,32977,,session_start,2024-06-22 08:27:00,
58517,32978,,session_start,2024-06-20 06:12:00,
58518,32978,6,product_view,2024-06-20 06:13:00,63.99
58519,32979,,session_start,2024-06-06 14:11:00,
58520,32979,6,product_view,2024-06-06 14:11:22,63.52
58521,32980,,session_start,2024-06-20 20:51:00,
58522,32980,21,product_view,2024-06-20 20:52:12,29.06
58523,32981,,session_start,2024-06-23 21:47:00,
58524,32982,,session_start,2024-06-18 10:20:00,
58525,32982,34,product_view,2024-06-18 10:20:36,22.88
58526,32983,,session_start,2024-06-18 08:01:00,
58527,32984,,session_start,2024-06-15 10:33:00,
58528,32984,19,product_view,2024-06-15 10:34:20,18.32
58529,32985,,session_start,2024-06-10 22:02:00,
58530,32985,24,product_view,2024-06-10 22:02:35,16.01
58531,32986,,session_start,2024-06-15 10:40:00,
58532,32987,,session_start,2024-06-08 06:28:00,
58533,32987,26,product_view,2024-06-08 06:29:54,26.3
58534,32988,,session_start,2024-06-19 19:56:00,
58535,32988,25,product_view,2024-06-19 19:56:23,37.9
58536,32989,,session_start,2024-06-16 19:20:00,
58537,32989,17,product_view,2024-06-16 19:20:30,67.36
58538,32990,,session_start,2024-06-06 14:26:00,
58539,32990,21,product_view,2024-06-06 14:27:46,29.77
58540,32991,,session_start,2024-06-05 12:24:00,
58541,32992,,session_start,2024-06-22 14:36:00,
58542,32992,25,product_view,2024-06-22 14:37:01,43.46
58543,32993,,session_start,2024-06-30 13:28:00,
58544,32993,7,product_view,2024-06-30 13:29:34,96.75
58545,32994,,session_start,2024-06-25 18:06:00,
58546,32994,28,product_view,2024-06-25 18:08:00,78.71
58547,32995,,session_start,2024-06-10 19:22:00,
58548,32996,,session_start,2024-06-20 23:53:00,
58549,32996,4,product_view,2024-06-20 23:53:54,49.24
58550,32997,,session_start,2024-06-20 09:44:00,
58551,32998,,session_start,2024-06-06 22:24:00,
58552,32998,21,product_view,2024-06-06 22:25:25,33.5
58553,32999,,session_start,2024-06-23 07:45:00,
58554,32999,20,product_view,2024-06-23 07:46:06,16.7
58555,32999,20,add_to_cart,2024-06-23 07:48:10,16.7
58556,32999,20,checkout,2024-06-23 07:49:07,16.7
58557,32999,20,purchase,2024-06-23 07:51:43,16.7
58558,33000,,session_start,2024-06-18 21:37:00,
58559,33000,22,product_view,2024-06-18 21:38:08,17.79
58560,33001,,session_start,2024-06-27 16:43:00,
58561,33001,22,product_view,2024-06-27 16:43:34,17.91
58562,33002,,session_start,2024-06-16 18:22:00,
58563,33003,,session_start,2024-06-13 07:36:00,
58564,33004,,session_start,2024-06-12 08:04:00,
58565,33004,29,product_view,2024-06-12 08:04:13,38.22
58566,33005,,session_start,2024-06-10 21:28:00,
58567,33005,8,product_view,2024-06-10 21:28:50,125.39
58568,33006,,session_start,2024-06-29 18:48:00,
58569,33006,13,product_view,2024-06-29 18:48:30,173.28
58570,33007,,session_start,2024-06-22 17:01:00,
58571,33007,31,product_view,2024-06-22 17:01:36,30.8
58572,33008,,session_start,2024-06-11 12:56:00,
58573,33008,31,product_view,2024-06-11 12:56:53,31.1
58574,33009,,session_start,2024-06-03 12:32:00,
58575,33009,15,product_view,2024-06-03 12:33:50,42.0
58576,33010,,session_start,2024-06-08 18:17:00,
58577,33011,,session_start,2024-06-07 21:57:00,
58578,33011,35,product_view,2024-06-07 21:57:16,40.43
58579,33012,,session_start,2024-06-04 10:52:00,
58580,33013,,session_start,2024-06-17 12:51:00,
58581,33013,25,product_view,2024-06-17 12:52:13,45.77
58582,33014,,session_start,2024-06-13 10:40:00,
58583,33015,,session_start,2024-06-27 09:13:00,
58584,33015,5,product_view,2024-06-27 09:13:10,95.99
58585,33016,,session_start,2024-06-26 15:37:00,
58586,33016,21,product_view,2024-06-26 15:37:57,29.63
58587,33017,,session_start,2024-06-30 21:18:00,
58588,33017,30,product_view,2024-06-30 21:18:35,23.17
58589,33018,,session_start,2024-06-28 18:39:00,
58590,33018,31,product_view,2024-06-28 18:40:04,32.06
58591,33019,,session_start,2024-06-24 19:31:00,
58592,33019,21,product_view,2024-06-24 19:32:57,33.86
58593,33020,,session_start,2024-06-24 14:36:00,
58594,33020,15,product_view,2024-06-24 14:37:46,47.34
58595,33021,,session_start,2024-06-05 17:35:00,
58596,33021,4,product_view,2024-06-05 17:35:33,49.8
58597,33021,4,add_to_cart,2024-06-05 17:37:37,49.8
58598,33022,,session_start,2024-06-12 21:25:00,
58599,33022,26,product_view,2024-06-12 21:26:32,26.32
58600,33023,,session_start,2024-06-06 16:17:00,
58601,33023,14,product_view,2024-06-06 16:18:06,103.15
58602,33024,,session_start,2024-06-13 21:47:00,
58603,33025,,session_start,2024-06-10 18:10:00,
58604,33026,,session_start,2024-06-28 14:42:00,
58605,33027,,session_start,2024-06-08 09:03:00,
58606,33027,12,product_view,2024-06-08 09:03:17,25.69
58607,33028,,session_start,2024-06-06 18:18:00,
58608,33028,25,product_view,2024-06-06 18:18:43,40.28
58609,33029,,session_start,2024-06-19 13:49:00,
58610,33030,,session_start,2024-06-19 16:48:00,
58611,33030,15,product_view,2024-06-19 16:49:32,41.24
58612,33031,,session_start,2024-06-01 20:14:00,
58613,33032,,session_start,2024-06-22 14:09:00,
58614,33033,,session_start,2024-06-03 22:21:00,
58615,33033,14,product_view,2024-06-03 22:21:47,92.15
58616,33034,,session_start,2024-06-12 17:21:00,
58617,33034,12,product_view,2024-06-12 17:22:36,23.55
58618,33035,,session_start,2024-06-11 12:52:00,
58619,33036,,session_start,2024-06-27 07:56:00,
58620,33036,20,product_view,2024-06-27 07:57:44,16.93
58621,33037,,session_start,2024-06-30 15:38:00,
58622,33038,,session_start,2024-06-27 13:53:00,
58623,33038,20,product_view,2024-06-27 13:53:42,15.24
58624,33039,,session_start,2024-06-29 13:27:00,
58625,33039,33,product_view,2024-06-29 13:27:45,51.37
58626,33040,,session_start,2024-06-24 15:55:00,
58627,33040,14,product_view,2024-06-24 15:56:00,104.29
58628,33041,,session_start,2024-06-17 13:19:00,
58629,33041,26,product_view,2024-06-17 13:20:09,28.25
58630,33042,,session_start,2024-06-20 23:28:00,
58631,33042,9,product_view,2024-06-20 23:28:50,19.91
58632,33043,,session_start,2024-06-18 22:33:00,
58633,33043,11,product_view,2024-06-18 22:33:45,33.33
58634,33044,,session_start,2024-06-24 20:53:00,
58635,33044,1,product_view,2024-06-24 20:54:54,198.07
58636,33045,,session_start,2024-06-28 06:07:00,
58637,33046,,session_start,2024-06-16 21:32:00,
58638,33046,32,product_view,2024-06-16 21:33:05,29.53
58639,33047,,session_start,2024-06-03 14:38:00,
58640,33048,,session_start,2024-06-04 14:38:00,
58641,33048,29,product_view,2024-06-04 14:39:33,33.06
58642,33048,29,add_to_cart,2024-06-04 14:40:32,33.06
58643,33049,,session_start,2024-06-27 15:40:00,
58644,33049,15,product_view,2024-06-27 15:41:26,48.27
58645,33050,,session_start,2024-06-14 08:30:00,
58646,33051,,session_start,2024-06-04 17:53:00,
58647,33051,25,product_view,2024-06-04 17:53:45,38.75
58648,33052,,session_start,2024-06-05 13:57:00,
58649,33052,36,product_view,2024-06-05 13:57:10,16.22
58650,33052,36,add_to_cart,2024-06-05 13:59:43,16.22
58651,33053,,session_start,2024-06-05 23:22:00,
58652,33054,,session_start,2024-06-12 21:38:00,
58653,33055,,session_start,2024-06-03 23:07:00,
58654,33056,,session_start,2024-06-29 07:11:00,
58655,33056,17,product_view,2024-06-29 07:12:08,70.12
58656,33057,,session_start,2024-06-04 15:23:00,
58657,33057,10,product_view,2024-06-04 15:24:39,57.57
58658,33057,10,add_to_cart,2024-06-04 15:24:59,57.57
58659,33058,,session_start,2024-06-26 19:31:00,
58660,33059,,session_start,2024-06-01 15:07:00,
58661,33059,19,product_view,2024-06-01 15:08:12,17.06
58662,33059,19,add_to_cart,2024-06-01 15:09:58,17.06
58663,33060,,session_start,2024-06-24 12:55:00,
58664,33060,2,product_view,2024-06-24 12:55:39,82.06
58665,33061,,session_start,2024-06-05 07:23:00,
58666,33062,,session_start,2024-06-05 11:15:00,
58667,33062,36,product_view,2024-06-05 11:15:16,14.83
58668,33063,,session_start,2024-06-01 15:12:00,
58669,33063,25,product_view,2024-06-01 15:13:54,42.11
58670,33064,,session_start,2024-06-30 19:13:00,
58671,33065,,session_start,2024-06-26 17:28:00,
58672,33065,25,product_view,2024-06-26 17:28:48,41.22
58673,33066,,session_start,2024-06-28 20:04:00,
58674,33067,,session_start,2024-06-25 07:31:00,
58675,33068,,session_start,2024-06-20 07:49:00,
58676,33068,13,product_view,2024-06-20 07:49:57,199.52
58677,33069,,session_start,2024-06-17 15:24:00,
58678,33069,25,product_view,2024-06-17 15:24:11,37.93
58679,33070,,session_start,2024-06-01 10:24:00,
58680,33070,25,product_view,2024-06-01 10:24:56,42.04
58681,33071,,session_start,2024-06-24 11:10:00,
58682,33071,11,product_view,2024-06-24 11:11:16,36.95
58683,33072,,session_start,2024-06-30 20:53:00,
58684,33072,12,product_view,2024-06-30 20:53:24,21.64
58685,33073,,session_start,2024-06-09 12:17:00,
58686,33074,,session_start,2024-06-09 18:31:00,
58687,33074,18,product_view,2024-06-09 18:32:51,20.62
58688,33075,,session_start,2024-06-18 12:45:00,
58689,33075,27,product_view,2024-06-18 12:46:07,144.09
58690,33076,,session_start,2024-06-24 12:05:00,
58691,33077,,session_start,2024-06-04 17:39:00,
58692,33078,,session_start,2024-06-06 08:33:00,
58693,33079,,session_start,2024-06-22 20:36:00,
58694,33079,29,product_view,2024-06-22 20:36:10,34.98
58695,33080,,session_start,2024-06-20 10:06:00,
58696,33081,,session_start,2024-06-29 08:03:00,
58697,33081,7,product_view,2024-06-29 08:04:41,95.92
58698,33082,,session_start,2024-06-20 15:32:00,
58699,33083,,session_start,2024-06-01 08:35:00,
58700,33083,28,product_view,2024-06-01 08:35:44,79.8
58701,33084,,session_start,2024-06-03 15:40:00,
58702,33085,,session_start,2024-06-22 21:54:00,
58703,33085,21,product_view,2024-06-22 21:55:04,34.08
58704,33086,,session_start,2024-06-07 20:20:00,
58705,33087,,session_start,2024-06-19 16:40:00,
58706,33087,6,product_view,2024-06-19 16:40:40,69.06
58707,33087,6,add_to_cart,2024-06-19 16:43:29,69.06
58708,33088,,session_start,2024-06-30 19:55:00,
58709,33089,,session_start,2024-06-24 19:46:00,
58710,33089,34,product_view,2024-06-24 19:46:24,22.84
58711,33090,,session_start,2024-06-15 23:57:00,
58712,33090,34,product_view,2024-06-15 23:57:57,23.7
58713,33090,34,add_to_cart,2024-06-16 00:00:32,23.7
58714,33091,,session_start,2024-06-29 18:25:00,
58715,33092,,session_start,2024-06-04 23:03:00,
58716,33092,12,product_view,2024-06-04 23:04:55,25.97
58717,33093,,session_start,2024-06-29 12:52:00,
58718,33093,2,product_view,2024-06-29 12:53:41,82.15
58719,33094,,session_start,2024-06-10 09:51:00,
58720,33094,17,product_view,2024-06-10 09:51:28,63.62
58721,33094,17,add_to_cart,2024-06-10 09:54:27,63.62
58722,33094,17,checkout,2024-06-10 09:58:02,63.62
58723,33094,17,purchase,2024-06-10 09:59:23,63.62
58724,33095,,session_start,2024-06-10 06:49:00,
58725,33095,20,product_view,2024-06-10 06:49:46,14.79
58726,33096,,session_start,2024-06-29 08:27:00,
58727,33096,5,product_view,2024-06-29 08:27:25,97.21
58728,33097,,session_start,2024-06-19 07:41:00,
58729,33097,7,product_view,2024-06-19 07:42:21,91.88
58730,33098,,session_start,2024-06-26 13:33:00,
58731,33099,,session_start,2024-06-06 13:54:00,
58732,33099,25,product_view,2024-06-06 13:55:20,45.04
58733,33100,,session_start,2024-06-06 16:56:00,
58734,33101,,session_start,2024-06-18 15:06:00,
58735,33101,18,product_view,2024-06-18 15:07:36,22.67
58736,33102,,session_start,2024-06-06 06:38:00,
58737,33102,22,product_view,2024-06-06 06:38:12,15.78
58738,33103,,session_start,2024-06-17 08:29:00,
58739,33103,13,product_view,2024-06-17 08:30:19,178.38
58740,33104,,session_start,2024-06-08 21:00:00,
58741,33104,34,product_view,2024-06-08 21:01:51,23.6
58742,33105,,session_start,2024-06-28 11:42:00,
58743,33105,7,product_view,2024-06-28 11:43:17,104.46
58744,33106,,session_start,2024-06-07 10:24:00,
58745,33107,,session_start,2024-06-10 15:22:00,
58746,33108,,session_start,2024-06-07 13:33:00,
58747,33108,12,product_view,2024-06-07 13:33:26,23.44
58748,33109,,session_start,2024-06-20 09:10:00,
58749,33110,,session_start,2024-06-08 20:03:00,
58750,33110,35,product_view,2024-06-08 20:04:09,41.76
58751,33110,35,add_to_cart,2024-06-08 20:06:25,41.76
58752,33111,,session_start,2024-06-11 21:58:00,
58753,33112,,session_start,2024-06-12 22:51:00,
58754,33113,,session_start,2024-06-08 09:03:00,
58755,33114,,session_start,2024-06-17 13:48:00,
58756,33114,30,product_view,2024-06-17 13:49:02,20.65
58757,33115,,session_start,2024-06-12 06:06:00,
58758,33115,2,product_view,2024-06-12 06:07:36,72.64
58759,33116,,session_start,2024-06-27 12:35:00,
58760,33117,,session_start,2024-06-18 10:32:00,
58761,33117,29,product_view,2024-06-18 10:33:49,34.55
58762,33118,,session_start,2024-06-26 12:06:00,
58763,33118,11,product_view,2024-06-26 12:07:55,36.38
58764,33119,,session_start,2024-06-12 09:10:00,
58765,33120,,session_start,2024-06-15 13:14:00,
58766,33121,,session_start,2024-06-13 16:54:00,
58767,33121,8,product_view,2024-06-13 16:54:23,107.98
58768,33122,,session_start,2024-06-13 18:30:00,
58769,33122,20,product_view,2024-06-13 18:30:46,15.58
58770,33123,,session_start,2024-06-04 21:24:00,
58771,33124,,session_start,2024-06-26 23:31:00,
58772,33125,,session_start,2024-06-09 21:36:00,
58773,33126,,session_start,2024-06-10 08:08:00,
58774,33127,,session_start,2024-06-09 15:28:00,
58775,33128,,session_start,2024-06-09 20:10:00,
58776,33129,,session_start,2024-06-09 19:32:00,
58777,33129,17,product_view,2024-06-09 19:32:55,63.32
58778,33130,,session_start,2024-06-10 21:27:00,
58779,33130,30,product_view,2024-06-10 21:28:41,20.04
58780,33131,,session_start,2024-06-08 17:25:00,
58781,33131,33,product_view,2024-06-08 17:25:44,59.65
58782,33132,,session_start,2024-06-14 13:09:00,
58783,33132,20,product_view,2024-06-14 13:09:58,15.0
58784,33133,,session_start,2024-06-15 14:38:00,
58785,33134,,session_start,2024-06-23 10:50:00,
58786,33135,,session_start,2024-06-10 21:27:00,
58787,33135,35,product_view,2024-06-10 21:27:19,40.7
58788,33136,,session_start,2024-06-19 16:42:00,
58789,33137,,session_start,2024-06-11 21:14:00,
58790,33137,1,product_view,2024-06-11 21:14:29,179.82
58791,33138,,session_start,2024-06-26 21:25:00,
58792,33138,24,product_view,2024-06-26 21:25:27,14.97
58793,33139,,session_start,2024-06-28 15:38:00,
58794,33140,,session_start,2024-06-02 09:13:00,
58795,33140,25,product_view,2024-06-02 09:14:18,40.81
58796,33141,,session_start,2024-06-11 21:27:00,
58797,33141,9,product_view,2024-06-11 21:28:41,20.06
58798,33142,,session_start,2024-06-04 11:41:00,
58799,33143,,session_start,2024-06-24 12:32:00,
58800,33144,,session_start,2024-06-07 22:24:00,
58801,33144,23,product_view,2024-06-07 22:24:34,9.38
58802,33145,,session_start,2024-06-20 14:15:00,
58803,33146,,session_start,2024-06-22 18:31:00,
58804,33146,29,product_view,2024-06-22 18:32:51,33.53
58805,33147,,session_start,2024-06-24 12:20:00,
58806,33148,,session_start,2024-06-24 10:32:00,
58807,33148,21,product_view,2024-06-24 10:33:31,34.44
58808,33149,,session_start,2024-06-30 07:31:00,
58809,33149,27,product_view,2024-06-30 07:32:02,147.5
58810,33150,,session_start,2024-06-27 09:25:00,
58811,33150,30,product_view,2024-06-27 09:26:56,21.35
58812,33151,,session_start,2024-06-28 23:53:00,
58813,33152,,session_start,2024-06-07 06:28:00,
58814,33153,,session_start,2024-06-30 22:29:00,
58815,33153,29,product_view,2024-06-30 22:29:27,32.34
58816,33154,,session_start,2024-06-01 20:33:00,
58817,33154,10,product_view,2024-06-01 20:33:37,60.51
58818,33155,,session_start,2024-06-19 10:46:00,
58819,33155,21,product_view,2024-06-19 10:46:44,33.67
58820,33156,,session_start,2024-06-30 11:09:00,
58821,33156,6,product_view,2024-06-30 11:10:42,70.51
58822,33156,6,add_to_cart,2024-06-30 11:11:36,70.51
58823,33157,,session_start,2024-06-18 06:54:00,
58824,33157,36,product_view,2024-06-18 06:54:37,14.4
58825,33158,,session_start,2024-06-08 09:00:00,
58826,33158,16,product_view,2024-06-08 09:01:23,41.03
58827,33159,,session_start,2024-06-03 10:52:00,
58828,33159,4,product_view,2024-06-03 10:53:58,47.32
58829,33159,4,add_to_cart,2024-06-03 10:56:33,47.32
58830,33159,4,checkout,2024-06-03 10:58:38,47.32
58831,33160,,session_start,2024-06-25 08:48:00,
58832,33161,,session_start,2024-06-03 06:57:00,
58833,33162,,session_start,2024-06-17 10:00:00,
58834,33162,36,product_view,2024-06-17 10:00:32,16.28
58835,33163,,session_start,2024-06-15 23:31:00,
58836,33163,33,product_view,2024-06-15 23:31:30,54.86
58837,33164,,session_start,2024-06-06 14:53:00,
58838,33164,17,product_view,2024-06-06 14:54:41,64.1
58839,33164,17,add_to_cart,2024-06-06 14:56:14,64.1
58840,33165,,session_start,2024-06-24 17:58:00,
58841,33165,31,product_view,2024-06-24 17:58:10,34.63
58842,33166,,session_start,2024-06-27 08:42:00,
58843,33166,21,product_view,2024-06-27 08:43:50,34.54
58844,33167,,session_start,2024-06-18 18:49:00,
58845,33167,21,product_view,2024-06-18 18:49:34,31.67
58846,33168,,session_start,2024-06-10 14:12:00,
58847,33169,,session_start,2024-06-09 18:52:00,
58848,33170,,session_start,2024-06-26 16:05:00,
58849,33170,1,product_view,2024-06-26 16:05:13,177.77
58850,33171,,session_start,2024-06-16 11:29:00,
58851,33172,,session_start,2024-06-13 15:55:00,
58852,33172,3,product_view,2024-06-13 15:56:34,148.87
58853,33173,,session_start,2024-06-19 10:43:00,
58854,33174,,session_start,2024-06-04 17:32:00,
58855,33174,22,product_view,2024-06-04 17:33:56,16.65
58856,33175,,session_start,2024-06-08 12:15:00,
58857,33176,,session_start,2024-06-06 19:43:00,
58858,33176,7,product_view,2024-06-06 19:44:26,85.64
58859,33177,,session_start,2024-06-15 14:31:00,
58860,33177,4,product_view,2024-06-15 14:32:23,50.59
58861,33178,,session_start,2024-06-12 06:21:00,
58862,33178,5,product_view,2024-06-12 06:22:00,86.36
58863,33179,,session_start,2024-06-20 22:29:00,
58864,33180,,session_start,2024-06-19 21:52:00,
58865,33181,,session_start,2024-06-28 13:12:00,
58866,33182,,session_start,2024-06-04 12:16:00,
58867,33183,,session_start,2024-06-07 14:06:00,
58868,33183,16,product_view,2024-06-07 14:06:46,41.09
58869,33184,,session_start,2024-06-06 13:32:00,
58870,33184,26,product_view,2024-06-06 13:33:46,25.36
58871,33185,,session_start,2024-06-29 14:12:00,
58872,33185,21,product_view,2024-06-29 14:13:41,30.18
58873,33186,,session_start,2024-06-12 12:19:00,
58874,33187,,session_start,2024-06-18 16:58:00,
58875,33187,28,product_view,2024-06-18 16:59:37,69.9
58876,33188,,session_start,2024-06-19 06:09:00,
58877,33188,28,product_view,2024-06-19 06:10:09,76.36
58878,33188,28,add_to_cart,2024-06-19 06:12:23,76.36
58879,33188,28,checkout,2024-06-19 06:14:18,76.36
58880,33189,,session_start,2024-06-29 15:45:00,
58881,33190,,session_start,2024-06-19 19:13:00,
58882,33190,23,product_view,2024-06-19 19:14:04,9.99
58883,33191,,session_start,2024-06-08 07:01:00,
58884,33192,,session_start,2024-06-06 11:59:00,
58885,33193,,session_start,2024-06-03 12:14:00,
