order_id,session_id,product_id,order_date,quantity,unit_price,order_value,month
1072,48341,12,2024-09-03,1,24.01,24.01,9
1073,48343,10,2024-09-04,1,60.66,60.66,9
1074,48346,19,2024-09-25,1,18.26,18.26,9
1075,48448,34,2024-09-20,2,20.98,41.96,9
1076,48461,26,2024-09-19,3,26.8,80.4,9
1077,48501,28,2024-09-13,3,76.02,228.06,9
1078,48578,15,2024-09-04,1,43.73,43.73,9
1079,48644,18,2024-09-10,1,20.41,20.41,9
1080,48717,31,2024-09-03,2,30.67,61.34,9
1081,48733,36,2024-09-25,1,15.42,15.42,9
1082,48839,8,2024-09-10,1,126.15,126.15,9
1083,48938,19,2024-09-13,1,17.36,17.36,9
1084,48948,1,2024-09-11,2,202.21,404.42,9
1085,48970,29,2024-09-22,1,32.15,32.15,9
1086,49002,23,2024-09-07,1,10.91,10.91,9
1087,49044,36,2024-09-11,3,16.78,50.34,9
1088,49064,27,2024-09-17,2,148.13,296.26,9
1089,49093,26,2024-09-17,1,29.48,29.48,9
1090,49136,27,2024-09-29,1,163.96,163.96,9
1091,49161,13,2024-09-07,1,173.98,173.98,9
1092,49170,7,2024-09-21,1,103.29,103.29,9
1093,49184,20,2024-09-24,3,17.53,52.59,9
1094,49262,6,2024-09-11,3,64.16,192.48,9
1095,49334,1,2024-09-26,1,172.14,172.14,9
1096,49369,20,2024-09-08,1,14.83,14.83,9
1097,49375,21,2024-09-10,1,30.88,30.88,9
1098,49387,34,2024-09-15,1,24.15,24.15,9
1099,49395,20,2024-09-10,2,14.81,29.62,9
1100,49399,24,2024-09-07,1,15.23,15.23,9
1101,49528,4,2024-09-11,2,49.29,98.58,9
1102,49608,36,2024-09-23,2,17.05,34.1,9
1103,49668,16,2024-09-15,1,39.48,39.48,9
1104,49696,22,2024-09-04,2,15.94,31.88,9
1105,49702,14,2024-09-09,2,97.16,194.32,9
1106,49711,18,2024-09-15,1,24.08,24.08,9
1107,49716,7,2024-09-20,1,99.92,99.92,9
1108,49771,24,2024-09-07,1,14.4,14.4,9
1109,49789,16,2024-09-24,1,38.54,38.54,9
1110,49798,19,2024-09-28,1,16.39,16.39,9
1111,49808,18,2024-09-20,1,23.59,23.59,9
1112,49847,17,2024-09-29,1,70.03,70.03,9
1113,49849,4,2024-09-17,1,53.45,53.45,9
1114,49858,14,2024-09-15,1,94.91,94.91,9
1115,49879,2,2024-09-15,1,83.5,83.5,9
1116,49898,23,2024-09-18,1,10.26,10.26,9
1117,49901,22,2024-09-28,1,16.52,16.52,9
1118,49983,23,2024-09-17,1,9.93,9.93,9
1119,49989,12,2024-09-20,2,24.44,48.88,9
1120,50014,34,2024-09-16,1,23.24,23.24,9
1121,50038,32,2024-09-09,3,28.01,84.03,9
1122,50053,33,2024-09-21,2,57.52,115.04,9
1123,50130,31,2024-09-15,1,31.31,31.31,9
1124,50235,21,2024-09-08,3,30.64,91.92,9
1125,50315,25,2024-09-22,1,43.03,43.03,9
1126,50356,9,2024-09-22,1,23.75,23.75,9
1127,50400,25,2024-09-26,1,45.94,45.94,9
1128,50442,31,2024-09-18,2,34.7,69.4,9
1129,50703,19,2024-09-19,2,17.53,35.06,9
1130,50821,31,2024-09-04,1,36.1,36.1,9
1131,50892,25,2024-09-09,1,40.23,40.23,9
1132,50973,2,2024-09-01,1,75.67,75.67,9
1133,51032,23,2024-09-27,1,10.08,10.08,9
1134,51036,32,2024-09-02,3,27.86,83.58,9
1135,51050,28,2024-09-12,3,72.23,216.69,9
1136,51080,20,2024-09-16,1,16.69,16.69,9
1137,51189,12,2024-09-14,2,25.87,51.74,9
1138,51191,27,2024-09-05,1,160.27,160.27,9
1139,51226,7,2024-09-07,1,88.45,88.45,9
1140,51294,21,2024-09-21,1,34.62,34.62,9
1141,51299,31,2024-09-07,1,31.88,31.88,9
1142,51556,34,2024-09-18,1,23.06,23.06,9
1143,51581,22,2024-09-15,1,18.36,18.36,9
1144,51618,8,2024-09-29,3,120.44,361.32,9
1145,51658,26,2024-09-28,2,26.24,52.48,9
1146,51702,34,2024-09-05,1,21.21,21.21,9
1147,51737,21,2024-09-06,1,34.71,34.71,9
1148,51771,22,2024-09-21,2,18.12,36.24,9
1149,51816,14,2024-09-24,1,94.3,94.3,9
1150,51826,2,2024-09-23,1,72.72,72.72,9
1151,51963,20,2024-09-22,1,16.61,16.61,9
1152,51980,23,2024-09-13,1,9.67,9.67,9
1153,52036,23,2024-09-29,2,9.98,19.96,9
1154,52041,33,2024-09-24,1,52.96,52.96,9
1155,52082,19,2024-09-21,1,17.64,17.64,9
1156,52111,21,2024-09-12,1,33.95,33.95,9
1157,52151,31,2024-09-06,3,35.17,105.51,9
1158,52154,15,2024-09-15,1,46.33,46.33,9
1159,52192,8,2024-09-19,1,115.17,115.17,9
1160,52292,25,2024-09-07,1,45.19,45.19,9
1161,52318,28,2024-09-11,1,69.05,69.05,9
1162,52454,17,2024-09-19,2,65.12,130.24,9
1163,52462,21,2024-09-07,1,33.39,33.39,9
1164,52566,26,2024-09-12,3,27.46,82.38,9
1165,52570,31,2024-09-27,1,34.0,34.0,9
1166,52575,28,2024-09-14,1,71.8,71.8,9
1167,52617,35,2024-09-29,2,41.5,83.0,9
1168,52678,15,2024-09-24,1,41.8,41.8,9
1169,52688,20,2024-09-19,2,16.03,32.06,9
1170,52730,34,2024-09-05,1,22.81,22.81,9
1171,52806,26,2024-09-07,3,26.09,78.27,9
1172,52813,16,2024-09-30,1,39.5,39.5,9
1173,52825,25,2024-09-03,1,43.09,43.09,9
1174,52935,36,2024-09-23,1,16.95,16.95,9
1175,52947,32,2024-09-23,1,25.95,25.95,9
1176,52993,31,2024-09-01,1,36.35,36.35,9
1177,53100,10,2024-09-23,1,62.59,62.59,9
1178,53181,25,2024-09-09,1,42.25,42.25,9
1179,53186,25,2024-09-29,2,37.99,75.98,9
1180,53214,28,2024-09-03,1,77.78,77.78,9
1181,53276,30,2024-09-09,2,22.73,45.46,9
1182,53283,30,2024-09-15,2,21.92,43.84,9
1183,53362,33,2024-09-17,3,58.5,175.5,9
1184,53381,30,2024-09-17,1,20.82,20.82,9
1185,53403,16,2024-09-19,1,37.26,37.26,9
1186,53431,23,2024-09-30,1,10.94,10.94,9
1187,53460,25,2024-09-08,1,45.62,45.62,9
1188,53521,23,2024-10-20,1,9.86,9.86,10
1189,53562,23,2024-10-29,1,10.7,10.7,10
1190,53669,15,2024-10-12,1,43.59,43.59,10
1191,53745,3,2024-10-12,2,156.28,312.56,10
1192,53762,31,2024-10-18,3,36.49,109.47,10
1193,53779,3,2024-10-16,1,141.29,141.29,10
1194,53813,22,2024-10-01,1,16.38,16.38,10
1195,53863,23,2024-10-07,1,9.62,9.62,10
1196,53868,11,2024-10-11,2,34.85,69.7,10
1197,53875,11,2024-10-21,1,35.2,35.2,10
1198,53888,19,2024-10-15,1,19.22,19.22,10
1199,54052,17,2024-10-11,1,69.96,69.96,10
1200,54096,26,2024-10-25,1,29.85,29.85,10
1201,54114,26,2024-10-24,2,26.9,53.8,10
1202,54144,31,2024-10-25,4,32.59,130.36,10
1203,54212,3,2024-10-30,1,160.87,160.87,10
1204,54246,22,2024-10-02,1,17.87,17.87,10
1205,54247,19,2024-10-11,2,19.04,38.08,10
1206,54318,34,2024-10-10,1,23.28,23.28,10
1207,54367,32,2024-10-04,1,27.52,27.52,10
1208,54418,20,2024-10-21,4,14.48,57.92,10
1209,54425,21,2024-10-08,1,32.99,32.99,10
1210,54437,20,2024-10-07,1,15.32,15.32,10
1211,54470,18,2024-10-14,1,22.06,22.06,10
1212,54499,8,2024-10-26,1,121.24,121.24,10
1213,54515,6,2024-10-06,1,74.9,74.9,10
1214,54777,21,2024-10-20,1,29.41,29.41,10
1215,54795,17,2024-10-21,1,61.54,61.54,10
1216,54823,21,2024-10-24,2,29.18,58.36,10
1217,54889,29,2024-10-17,1,36.99,36.99,10
1218,54927,11,2024-10-20,1,32.35,32.35,10
1219,54932,23,2024-10-25,1,10.51,10.51,10
1220,54958,20,2024-10-28,1,15.53,15.53,10
1221,54960,26,2024-10-06,1,26.97,26.97,10
1222,54983,2,2024-10-12,1,79.02,79.02,10
1223,55000,28,2024-10-22,1,69.66,69.66,10
1224,55010,23,2024-10-23,1,9.27,9.27,10
1225,55092,18,2024-10-26,1,22.54,22.54,10
1226,55131,27,2024-10-21,1,164.0,164.0,10
1227,55149,35,2024-10-18,1,35.87,35.87,10
1228,55153,5,2024-10-14,1,83.08,83.08,10
1229,55195,21,2024-10-03,1,34.15,34.15,10
1230,55252,18,2024-10-10,1,23.35,23.35,10
1231,55292,35,2024-10-07,1,40.04,40.04,10
1232,55382,36,2024-10-02,1,17.32,17.32,10
1233,55399,12,2024-10-01,1,25.38,25.38,10
1234,55401,19,2024-10-05,1,19.5,19.5,10
1235,55508,23,2024-10-31,1,9.52,9.52,10
1236,55648,8,2024-10-29,1,106.99,106.99,10
1237,55717,12,2024-10-13,1,24.54,24.54,10
1238,55832,3,2024-10-24,2,145.14,290.28,10
1239,55864,16,2024-10-12,1,35.06,35.06,10
1240,55890,9,2024-10-02,1,23.9,23.9,10
1241,55985,19,2024-10-24,1,17.52,17.52,10
1242,56000,29,2024-10-09,1,37.39,37.39,10
1243,56059,32,2024-10-14,1,26.96,26.96,10
1244,56070,4,2024-10-08,2,53.15,106.3,10
1245,56097,36,2024-10-17,3,15.74,47.22,10
1246,56113,12,2024-10-02,1,22.88,22.88,10
1247,56129,30,2024-10-17,1,20.92,20.92,10
1248,56214,8,2024-10-02,1,110.59,110.59,10
1249,56237,30,2024-10-08,2,20.7,41.4,10
1250,56333,36,2024-10-07,1,17.36,17.36,10
1251,56386,19,2024-10-23,1,18.09,18.09,10
1252,56537,27,2024-10-08,1,171.41,171.41,10
1253,56548,34,2024-10-15,2,21.2,42.4,10
1254,56700,34,2024-10-08,2,21.2,42.4,10
1255,56732,32,2024-10-06,1,28.1,28.1,10
1256,56762,32,2024-10-16,1,25.45,25.45,10
1257,56777,19,2024-10-08,1,18.57,18.57,10
1258,56798,15,2024-10-26,1,47.54,47.54,10
1259,56809,36,2024-10-07,3,17.45,52.35,10
1260,56812,6,2024-10-22,1,63.27,63.27,10
1261,56823,12,2024-10-21,1,24.9,24.9,10
1262,56893,34,2024-10-14,1,23.44,23.44,10
1263,56906,9,2024-10-06,3,22.8,68.4,10
1264,56961,20,2024-10-04,1,14.44,14.44,10
1265,56964,26,2024-10-02,1,28.38,28.38,10
1266,57063,26,2024-10-20,2,25.39,50.78,10
1267,57216,2,2024-10-10,3,84.5,253.5,10
1268,57265,18,2024-10-06,1,21.64,21.64,10
1269,57302,34,2024-10-12,1,23.39,23.39,10
1270,57328,31,2024-10-17,1,36.35,36.35,10
1271,57350,20,2024-10-16,1,14.67,14.67,10
1272,57356,24,2024-10-25,1,15.24,15.24,10
1273,57368,15,2024-10-16,1,47.59,47.59,10
1274,57385,24,2024-10-26,1,14.68,14.68,10
1275,57650,23,2024-10-07,1,9.98,9.98,10
1276,57739,15,2024-10-27,1,41.23,41.23,10
1277,57785,28,2024-10-20,1,74.72,74.72,10
1278,57796,32,2024-10-11,1,29.53,29.53,10
1279,57828,24,2024-10-21,1,14.01,14.01,10
1280,57829,14,2024-10-28,1,98.62,98.62,10
1281,58006,35,2024-10-24,1,37.81,37.81,10
1282,58033,28,2024-10-04,1,76.27,76.27,10
1283,58037,34,2024-10-25,1,20.99,20.99,10
1284,58046,27,2024-10-15,1,159.16,159.16,10
1285,58178,34,2024-10-09,1,22.06,22.06,10
1286,58185,21,2024-10-30,2,30.72,61.44,10
1287,58190,7,2024-10-29,1,96.0,96.0,10
1288,58245,28,2024-10-27,1,78.07,78.07,10
1289,58282,32,2024-10-19,1,29.19,29.19,10
1290,58353,19,2024-10-09,1,17.57,17.57,10
1291,58368,23,2024-10-04,1,9.4,9.4,10
1292,58418,3,2024-10-03,1,163.77,163.77,10
1293,58464,3,2024-10-23,1,163.25,163.25,10
1294,58490,23,2024-10-22,2,9.81,19.62,10
1295,58624,21,2024-10-13,1,34.8,34.8,10
1296,58631,28,2024-10-30,1,82.44,82.44,10
1297,58653,14,2024-10-17,1,96.43,96.43,10
1298,58730,24,2024-10-06,3,14.75,44.25,10
1299,58746,7,2024-10-04,1,90.54,90.54,10
1300,58786,24,2024-10-16,1,16.11,16.11,10
1301,58869,1,2024-10-19,1,184.65,184.65,10
1302,58878,31,2024-10-30,1,31.53,31.53,10
1303,59005,21,2024-10-21,2,30.74,61.48,10
1304,59032,19,2024-10-12,1,16.26,16.26,10
1305,59079,33,2024-10-02,1,55.54,55.54,10
1306,59120,33,2024-10-14,2,52.98,105.96,10
1307,59136,14,2024-10-22,1,95.5,95.5,10
1308,59181,10,2024-10-03,3,57.21,171.63,10
1309,59204,19,2024-10-23,4,17.97,71.88,10
1310,59211,14,2024-10-01,1,105.74,105.74,10
1311,59234,24,2024-10-31,4,14.04,56.16,10
1312,59240,28,2024-10-10,1,81.43,81.43,10
1313,59331,11,2024-11-14,2,38.38,76.76,11
1314,59341,11,2024-11-16,3,37.05,111.15,11
1315,59378,10,2024-11-06,1,59.26,59.26,11
1316,59407,26,2024-11-24,1,30.8,30.8,11
1317,59420,21,2024-11-30,1,33.91,33.91,11
1318,59426,23,2024-11-20,1,9.45,9.45,11
1319,59475,30,2024-11-29,1,21.41,21.41,11
1320,59507,19,2024-11-13,3,17.29,51.87,11
1321,59534,9,2024-11-22,1,23.69,23.69,11
1322,59580,29,2024-11-10,1,37.16,37.16,11
1323,59618,31,2024-11-12,1,34.55,34.55,11
1324,59699,31,2024-11-11,2,35.95,71.9,11
1325,59702,32,2024-11-21,1,28.38,28.38,11
1326,59738,25,2024-11-04,1,44.15,44.15,11
1327,59776,4,2024-11-24,1,47.64,47.64,11
1328,59920,32,2024-11-10,1,27.71,27.71,11
1329,60121,32,2024-11-27,2,25.3,50.6,11
1330,60126,17,2024-11-08,3,65.0,195.0,11
1331,60145,19,2024-11-04,2,18.91,37.82,11
1332,60148,28,2024-11-18,1,82.48,82.48,11
1333,60150,27,2024-11-25,1,168.65,168.65,11
1334,60299,34,2024-11-06,1,20.75,20.75,11
1335,60409,17,2024-11-08,1,69.39,69.39,11
1336,60411,30,2024-11-05,1,19.9,19.9,11
1337,60413,31,2024-11-16,1,31.61,31.61,11
1338,60460,32,2024-11-11,1,26.75,26.75,11
1339,60464,9,2024-11-08,1,22.63,22.63,11
1340,60565,32,2024-11-27,1,29.87,29.87,11
1341,60626,7,2024-11-25,1,89.41,89.41,11
1342,60700,17,2024-11-04,1,61.58,61.58,11
1343,60752,1,2024-11-13,1,173.04,173.04,11
1344,60789,9,2024-11-12,1,21.11,21.11,11
1345,60824,25,2024-11-08,2,42.31,84.62,11
1346,60886,35,2024-11-17,1,36.88,36.88,11
1347,60925,20,2024-11-18,3,17.43,52.29,11
1348,60949,34,2024-11-11,2,20.18,40.36,11
1349,60966,19,2024-11-15,1,18.74,18.74,11
1350,60977,24,2024-11-21,2,13.93,27.86,11
1351,60998,10,2024-11-29,1,59.65,59.65,11
1352,61023,16,2024-11-09,2,38.61,77.22,11
1353,61034,13,2024-11-26,3,187.31,561.93,11
1354,61066,12,2024-11-09,1,24.68,24.68,11
1355,61070,19,2024-11-04,1,18.51,18.51,11
1356,61099,20,2024-11-16,1,16.65,16.65,11
1357,61106,34,2024-11-14,1,24.18,24.18,11
1358,61107,7,2024-11-24,1,93.94,93.94,11
1359,61170,6,2024-11-17,1,66.14,66.14,11
1360,61193,32,2024-11-01,1,26.21,26.21,11
1361,61231,9,2024-11-21,1,24.01,24.01,11
1362,61265,13,2024-11-25,1,173.55,173.55,11
1363,61273,35,2024-11-27,1,37.38,37.38,11
1364,61297,23,2024-11-14,3,10.39,31.17,11
1365,61316,27,2024-11-26,1,154.11,154.11,11
1366,61325,24,2024-11-14,1,16.12,16.12,11
1367,61335,29,2024-11-21,1,31.84,31.84,11
1368,61422,11,2024-11-10,1,34.26,34.26,11
1369,61424,25,2024-11-15,1,44.42,44.42,11
1370,61432,29,2024-11-22,2,33.7,67.4,11
1371,61442,32,2024-11-25,1,28.05,28.05,11
1372,61445,35,2024-11-26,1,34.27,34.27,11
1373,61465,22,2024-11-01,1,16.1,16.1,11
1374,61482,32,2024-11-18,1,29.91,29.91,11
1375,61503,25,2024-11-24,1,38.38,38.38,11
1376,61519,31,2024-11-08,1,32.4,32.4,11
1377,61560,2,2024-11-03,1,80.04,80.04,11
1378,61637,22,2024-11-20,4,17.86,71.44,11
1379,61685,25,2024-11-28,1,42.83,42.83,11
1380,61777,11,2024-11-14,1,32.29,32.29,11
1381,61782,34,2024-11-23,1,22.6,22.6,11
1382,61789,28,2024-11-17,1,76.94,76.94,11
1383,61820,9,2024-11-22,2,19.82,39.64,11
1384,61837,13,2024-11-15,1,207.56,207.56,11
1385,61858,32,2024-11-22,2,30.11,60.22,11
1386,61864,26,2024-11-05,1,25.71,25.71,11
1387,61898,13,2024-11-21,1,194.07,194.07,11
1388,61902,24,2024-11-18,1,15.0,15.0,11
1389,61937,24,2024-11-02,1,13.53,13.53,11
1390,62061,12,2024-11-07,1,26.06,26.06,11
1391,62077,12,2024-11-08,1,24.81,24.81,11
1392,62100,5,2024-11-04,2,90.48,180.96,11
1393,62110,20,2024-11-29,4,17.56,70.24,11
1394,62174,19,2024-11-01,1,16.41,16.41,11
1395,62175,26,2024-11-24,2,30.39,60.78,11
1396,62247,21,2024-11-20,1,31.0,31.0,11
1397,62305,15,2024-11-07,1,46.72,46.72,11
1398,62319,23,2024-11-03,1,9.36,9.36,11
1399,62324,12,2024-11-03,1,24.94,24.94,11
1400,62339,3,2024-11-06,1,145.69,145.69,11
1401,62378,12,2024-11-07,4,21.92,87.68,11
1402,62436,2,2024-11-17,1,75.77,75.77,11
1403,62611,24,2024-11-22,1,14.4,14.4,11
1404,62629,19,2024-11-28,2,18.0,36.0,11
1405,62695,27,2024-11-14,2,145.15,290.3,11
1406,62737,27,2024-11-17,2,174.59,349.18,11
1407,62745,21,2024-11-20,1,31.53,31.53,11
1408,62749,36,2024-11-16,1,15.73,15.73,11
1409,62764,14,2024-11-05,3,105.39,316.17,11
1410,62802,5,2024-11-04,1,96.65,96.65,11
1411,62808,29,2024-11-30,1,38.39,38.39,11
1412,62824,29,2024-11-14,1,35.73,35.73,11
1413,62858,22,2024-11-17,2,17.2,34.4,11
1414,62864,9,2024-11-07,1,20.9,20.9,11
1415,62924,28,2024-11-12,2,76.78,153.56,11
1416,63007,25,2024-11-05,1,40.07,40.07,11
1417,63035,19,2024-11-11,1,18.11,18.11,11
1418,63107,15,2024-11-02,1,44.79,44.79,11
1419,63190,25,2024-11-18,1,38.54,38.54,11
1420,63258,21,2024-11-27,1,31.45,31.45,11
1421,63288,6,2024-11-16,1,67.12,67.12,11
1422,63478,3,2024-11-27,1,155.53,155.53,11
1423,63540,10,2024-11-22,1,56.0,56.0,11
1424,63572,12,2024-11-23,1,26.34,26.34,11
1425,63581,25,2024-11-09,1,38.26,38.26,11
1426,63649,33,2024-11-25,2,60.4,120.8,11
1427,63702,1,2024-11-10,1,197.32,197.32,11
1428,63722,34,2024-11-06,1,22.22,22.22,11
1429,63755,28,2024-11-26,1,79.22,79.22,11
1430,63772,25,2024-11-28,1,42.87,42.87,11
1431,63799,12,2024-11-22,2,22.23,44.46,11
1432,63801,12,2024-11-25,2,25.76,51.52,11
1433,63951,28,2024-11-28,1,74.06,74.06,11
1434,64074,36,2024-11-13,1,15.14,15.14,11
1435,64105,22,2024-11-07,1,16.08,16.08,11
1436,64210,32,2024-11-12,1,27.15,27.15,11
1437,64322,16,2024-11-21,1,39.48,39.48,11
1438,64332,32,2024-11-23,3,26.26,78.78,11
1439,64355,13,2024-11-19,1,181.08,181.08,11
1440,64436,11,2024-11-19,4,33.83,135.32,11
1441,64485,30,2024-11-03,3,19.83,59.49,11
1442,64518,30,2024-11-02,2,22.76,45.52,11
1443,64520,10,2024-11-23,1,58.08,58.08,11
1444,64540,19,2024-11-24,1,16.21,16.21,11
1445,64568,35,2024-11-23,1,39.13,39.13,11
1446,64618,12,2024-11-15,1,22.46,22.46,11
1447,64723,3,2024-11-13,1,135.3,135.3,11
1448,64746,11,2024-11-15,2,33.12,66.24,11
1449,64749,27,2024-11-25,2,165.65,331.3,11
1450,64752,25,2024-11-11,1,39.85,39.85,11
1451,64804,29,2024-11-28,1,34.37,34.37,11
1452,64813,35,2024-11-07,1,37.6,37.6,11
1453,64815,20,2024-11-05,1,16.16,16.16,11
1454,64821,24,2024-11-28,2,14.07,28.14,11
1455,64887,5,2024-11-04,1,92.4,92.4,11
1456,64892,14,2024-11-08,2,101.33,202.66,11
1457,64946,9,2024-11-23,2,23.62,47.24,11
1458,65056,17,2024-11-14,1,66.81,66.81,11
1459,65065,23,2024-11-15,1,10.17,10.17,11
1460,65203,17,2024-11-29,1,64.21,64.21,11
1461,65336,16,2024-11-10,1,36.04,36.04,11
1462,65356,33,2024-11-17,1,59.02,59.02,11
1463,65434,22,2024-11-22,1,17.18,17.18,11
1464,65467,13,2024-11-17,1,207.47,207.47,11
1465,65485,36,2024-11-14,1,14.93,14.93,11
1466,65596,23,2024-11-13,4,9.91,39.64,11
1467,65680,20,2024-11-28,1,16.22,16.22,11
1468,65862,30,2024-11-17,1,23.71,23.71,11
1469,65873,19,2024-11-03,2,17.5,35.0,11
1470,65945,19,2024-11-28,2,18.01,36.02,11
1471,65964,24,2024-11-01,4,16.47,65.88,11
1472,65981,12,2024-11-29,1,23.18,23.18,11
1473,66037,8,2024-11-30,1,123.06,123.06,11
1474,66049,20,2024-11-23,1,14.66,14.66,11
1475,66169,30,2024-11-10,1,20.22,20.22,11
1476,66172,28,2024-11-09,1,68.7,68.7,11
1477,66216,10,2024-11-25,1,55.09,55.09,11
1478,66303,19,2024-11-05,1,16.53,16.53,11
1479,66393,33,2024-11-25,1,53.76,53.76,11
1480,66410,35,2024-11-17,1,37.22,37.22,11
1481,66438,9,2024-11-05,1,20.58,20.58,11
1482,66546,11,2024-11-01,1,34.5,34.5,11
1483,66550,28,2024-11-15,1,80.04,80.04,11
1484,66666,9,2024-11-18,3,21.57,64.71,11
1485,66707,32,2024-11-06,1,27.29,27.29,11
1486,66738,3,2024-11-20,1,134.74,134.74,11
1487,66761,27,2024-11-25,3,146.34,439.02,11
1488,66776,18,2024-11-12,1,22.85,22.85,11
1489,66786,15,2024-11-27,1,46.78,46.78,11
1490,66810,29,2024-11-25,3,31.68,95.04,11
1491,66839,23,2024-11-08,2,10.27,20.54,11
1492,66874,21,2024-11-24,1,29.86,29.86,11
1493,66914,31,2024-11-22,1,35.97,35.97,11
1494,66985,23,2024-11-20,2,9.77,19.54,11
1495,67059,17,2024-11-09,1,64.64,64.64,11
1496,67116,19,2024-11-08,1,18.02,18.02,11
1497,67146,9,2024-11-02,1,24.14,24.14,11
1498,67155,13,2024-11-02,2,199.99,399.98,11
1499,67302,23,2024-11-29,1,10.42,10.42,11
1500,67385,19,2024-11-14,1,17.79,17.79,11
1501,67432,8,2024-11-02,2,113.16,226.32,11
1502,67448,22,2024-11-12,1,16.69,16.69,11
1503,67460,28,2024-11-07,1,70.75,70.75,11
1504,67522,11,2024-11-12,2,31.64,63.28,11
1505,67542,24,2024-11-01,3,15.27,45.81,11
1506,67586,18,2024-11-25,1,23.18,23.18,11
1507,67734,22,2024-11-04,2,18.19,36.38,11
1508,67961,21,2024-11-12,1,34.29,34.29,11
1509,67978,17,2024-11-01,3,68.01,204.03,11
1510,67992,27,2024-11-15,1,144.32,144.32,11
1511,68072,25,2024-12-06,2,39.58,79.16,12
1512,68076,2,2024-12-15,1,72.23,72.23,12
1513,68078,24,2024-12-21,2,13.66,27.32,12
1514,68099,6,2024-12-18,1,67.74,67.74,12
1515,68113,19,2024-12-13,2,18.88,37.76,12
1516,68165,20,2024-12-17,1,15.67,15.67,12
1517,68177,9,2024-12-14,1,23.35,23.35,12
1518,68208,32,2024-12-30,1,25.62,25.62,12
1519,68245,15,2024-12-26,2,46.68,93.36,12
1520,68320,18,2024-12-09,1,20.72,20.72,12
1521,68355,3,2024-12-10,3,142.94,428.82,12
1522,68394,11,2024-12-11,1,37.02,37.02,12
1523,68438,34,2024-12-10,1,21.24,21.24,12
1524,68467,23,2024-12-23,1,10.0,10.0,12
1525,68512,4,2024-12-30,1,51.96,51.96,12
1526,68659,23,2024-12-25,2,10.77,21.54,12
1527,68671,2,2024-12-31,1,79.27,79.27,12
1528,68672,21,2024-12-23,2,31.82,63.64,12
1529,68703,11,2024-12-03,1,33.03,33.03,12
1530,68759,13,2024-12-05,3,172.02,516.06,12
1531,68881,28,2024-12-01,2,78.24,156.48,12
1532,68978,17,2024-12-19,4,59.16,236.64,12
1533,69013,16,2024-12-24,2,35.78,71.56,12
1534,69021,26,2024-12-12,1,29.14,29.14,12
1535,69137,29,2024-12-22,2,36.63,73.26,12
1536,69141,4,2024-12-15,1,50.61,50.61,12
1537,69192,21,2024-12-08,3,34.85,104.55,12
1538,69281,6,2024-12-26,1,69.6,69.6,12
1539,69395,23,2024-12-19,2,10.12,20.24,12
1540,69400,27,2024-12-10,4,152.27,609.08,12
1541,69466,2,2024-12-28,3,85.74,257.22,12
1542,69527,9,2024-12-17,1,22.13,22.13,12
1543,69544,27,2024-12-16,1,148.99,148.99,12
1544,69554,24,2024-12-05,1,14.02,14.02,12
1545,69629,36,2024-12-31,2,15.91,31.82,12
1546,69660,30,2024-12-06,3,23.25,69.75,12
1547,69678,30,2024-12-19,1,22.59,22.59,12
1548,69736,4,2024-12-12,3,53.13,159.39,12
1549,69747,11,2024-12-13,1,34.14,34.14,12
1550,69778,22,2024-12-12,1,17.22,17.22,12
1551,69874,17,2024-12-15,1,64.05,64.05,12
1552,70076,33,2024-12-05,1,50.18,50.18,12
1553,70086,14,2024-12-04,1,102.06,102.06,12
1554,70115,35,2024-12-23,2,34.28,68.56,12
1555,70123,24,2024-12-30,1,13.73,13.73,12
1556,70201,3,2024-12-18,1,158.23,158.23,12
1557,70252,16,2024-12-08,2,37.24,74.48,12
1558,70260,36,2024-12-03,4,17.49,69.96,12
1559,70266,23,2024-12-26,1,9.52,9.52,12
1560,70330,25,2024-12-19,1,40.06,40.06,12
1561,70410,7,2024-12-22,1,96.86,96.86,12
1562,70435,6,2024-12-01,1,72.29,72.29,12
1563,70466,19,2024-12-17,2,18.77,37.54,12
1564,70484,1,2024-12-05,1,182.87,182.87,12
1565,70519,21,2024-12-14,1,34.33,34.33,12
1566,70523,18,2024-12-07,1,19.94,19.94,12
1567,70526,4,2024-12-15,1,49.72,49.72,12
1568,70564,12,2024-12-11,1,24.79,24.79,12
1569,70579,22,2024-12-25,1,16.69,16.69,12
1570,70646,27,2024-12-30,2,160.04,320.08,12
1571,70671,31,2024-12-25,1,32.01,32.01,12
1572,70740,12,2024-12-23,2,24.64,49.28,12
1573,70783,17,2024-12-15,1,71.44,71.44,12
1574,70816,10,2024-12-17,1,58.43,58.43,12
1575,70831,19,2024-12-16,1,18.66,18.66,12
1576,70878,21,2024-12-15,3,34.15,102.45,12
1577,70889,4,2024-12-10,2,52.49,104.98,12
1578,70945,19,2024-12-04,1,18.16,18.16,12
1579,71002,26,2024-12-13,1,28.22,28.22,12
1580,71036,2,2024-12-12,1,72.5,72.5,12
1581,71087,33,2024-12-15,2,49.92,99.84,12
1582,71088,8,2024-12-09,1,119.39,119.39,12
1583,71185,28,2024-12-18,1,68.72,68.72,12
1584,71189,28,2024-12-26,1,76.01,76.01,12
1585,71345,9,2024-12-14,1,23.59,23.59,12
1586,71349,16,2024-12-29,2,35.77,71.54,12
1587,71366,32,2024-12-12,2,30.54,61.08,12
1588,71413,24,2024-12-01,1,14.36,14.36,12
